node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma,S
7.0,72.0,94.0,4.304911968981751,2.3161909047164526,3.5091983993521176,0.001,0.025,0.002,0.3114647577597855,0.3680234859673449,0.2262883369140639,0.6788107353151626
7.0,90.0,23.0,4.357658254175548,1.7391736203097516,0.0227202081354211,0.001,0.055,0.475,0.3647848843181265,0.3908438647232901,0.2310343721563148,0.6296634802707359
7.0,90.0,62.0,4.496312750183548,2.9224376958691027,0.1988762932669562,0.001,0.005,0.54,0.3647848843181265,0.4163903706587802,0.234256506835366,0.6663702163931223
7.0,90.0,89.0,4.501201778473077,2.289192514960716,0.4627896481196181,0.001,0.023,0.307,0.3647848843181265,0.391563001972948,0.2323349052826138,0.6605857885650898
7.0,90.0,94.0,5.497672587359599,3.251020416844922,0.7895949855807521,0.001,0.003,0.207,0.3647848843181265,0.4207715371823108,0.2455179811493727,0.6159862921899972
7.0,90.0,9.0,20.725402543651377,4.601024757423308,1.465750658694017,0.001,0.001,0.952,0.3647848843181265,0.5424595701115376,0.4315999610495032,0.6711918990214903
8.0,24.0,27.0,4.1666908607582815,2.4200368905413043,1.7128287201400134,0.001,0.022,0.063,0.3997165259975324,0.4178177420918982,0.2238833136670245,0.7021688770673847
8.0,24.0,47.0,3.150332193236255,0.7793869611580182,1.3020926041377727,0.002,0.195,0.921,0.3997165259975324,0.4096793444142187,0.2117912901467576,0.6878548086628968
8.0,24.0,78.0,15.34360131944882,5.216833503856175,0.0684747528213726,0.001,0.001,0.489,0.3997165259975324,0.5033780225173276,0.3582527428778855,0.6960617385061251
8.0,24.0,79.0,2.989973199295105,1.1280603044516333,1.4476811530031597,0.003,0.126,0.084,0.3997165259975324,0.4052500351602345,0.210168508654164,0.7006484920782726
8.0,24.0,96.0,3.0478293893127795,2.7569919339722384,1.0936122426993655,0.001,0.009,0.135,0.3997165259975324,0.4062140642084746,0.2113705409924693,0.6599018717637104
8.0,45.0,37.0,3.393394686920084,2.995915030085572,0.7358466363342915,0.001,0.01,0.196,0.0234335083886385,0.0705756123295866,0.104354309923246,0.5928852293292057
8.0,45.0,54.0,3.2669522295651525,1.9703945244108971,1.7881299073672372,0.004,0.052,0.064,0.0234335083886385,0.0657159374095831,0.1029934981335557,0.6167201557204409
8.0,45.0,81.0,3.5907324879013283,1.9901557334138864,1.178342172867335,0.001,0.044,0.131,0.0234335083886385,0.0765039683991826,0.1061409820189908,0.6646067966329301
8.0,45.0,97.0,3.0505524157267887,2.6124245641478927,1.0756027635475554,0.001,0.021,0.132,0.0234335083886385,0.0686930877862737,0.102077247122625,0.6762629464488308
9.0,94.0,29.0,3.039666582000405,0.6487867370406778,1.0489122632000083,0.001,0.217,0.146,0.0914509595915138,0.1120692206319629,0.1233313565045581,0.6154672220443475
9.0,94.0,59.0,2.9949366576756224,3.086770984754048,0.5945577625996986,0.001,0.005,0.259,0.0914509595915138,0.1071626052330504,0.1222087534615842,0.5819596649088964
9.0,94.0,69.0,3.128822844256126,1.809156637497382,1.146976688815207,0.001,0.049,0.122,0.0914509595915138,0.1081660119544048,0.1248507728424734,0.6942887152869607
9.0,94.0,82.0,2.903393460472201,1.3939409242839016,1.2202740500814424,0.002,0.091,0.115,0.0914509595915138,0.1254797642513918,0.1232977365383232,0.6397840640310025
9.0,94.0,87.0,3.040962844883336,2.634687776161149,3.249312728988976,0.003,0.019,0.008,0.0914509595915138,0.1174562837205202,0.1233479956329535,0.6799171245629589
10.0,64.0,25.0,3.4754773813724875,4.618043477452427,4.68329750355708,0.001,0.001,0.001,0.0457627540003988,0.0682795419704798,0.1095790218904059,0.6742298902173118
10.0,64.0,27.0,4.086444126511742,2.607234977059193,1.2388609675516795,0.001,0.013,0.921,0.0457627540003988,0.0751472587506287,0.1150824800315851,0.5309011488562296
10.0,64.0,35.0,3.30867657706689,3.8277765832344928,0.3283890367034403,0.004,0.002,0.309,0.0457627540003988,0.071344441387758,0.1082320317890312,0.5990893834431082
10.0,64.0,42.0,3.865396952045901,3.222286279415389,0.4292629191659998,0.001,0.008,0.29,0.0457627540003988,0.073386890065219,0.1126287950106644,0.6175202260524354
10.0,64.0,44.0,4.618990231744566,3.6761609297671214,1.887785353250334,0.001,0.002,0.052,0.0457627540003988,0.0822202649228757,0.1182271964960887,0.6283743253449499
10.0,72.0,68.0,4.639317367368036,4.426430271766288,0.1102072986583376,0.001,0.001,0.39,0.0555959060532886,0.0729045434284802,0.1118876378145281,0.6675428360092847
10.0,72.0,96.0,3.0902200527343604,3.907342826748324,2.191753155301005,0.001,0.002,0.031,0.0555959060532886,0.0644244237452761,0.1002664344549339,0.630654327929238
10.0,80.0,12.0,3.4779764597079645,2.964458831707009,1.1317911611326856,0.001,0.009,0.9,0.0438297711997961,0.0876697656690851,0.1122785814325817,0.7113749486309535
10.0,80.0,28.0,3.38302498781541,2.587797049054269,0.3194855581802469,0.001,0.018,0.329,0.0438297711997961,0.077603952670353,0.1135484652763929,0.5447696152528821
10.0,80.0,52.0,4.205022377093303,1.9999709492611657,0.9426004892740985,0.001,0.04,0.158,0.0438297711997961,0.0961434496729592,0.1185897619790147,0.6651475418678306
10.0,80.0,69.0,3.5354913072418745,0.5292813876509206,0.9649210898569645,0.002,0.259,0.161,0.0438297711997961,0.0907478416081007,0.113893479060555,0.5992977202793179
10.0,80.0,95.0,3.7405323708033498,5.300780303538656,0.9888701076236536,0.001,0.001,0.143,0.0438297711997961,0.0773859870492137,0.1147384409054537,0.5734199088521739
10.0,95.0,2.0,3.294884294087941,1.62091757656877,1.957836929744162,0.002,0.062,0.039,0.0268910721175572,0.0627050759628373,0.1043306484731221,0.6129050964489434
10.0,95.0,4.0,4.294435195507362,1.9285025144518,1.8870700989543203,0.001,0.044,0.044,0.0268910721175572,0.0781716371390986,0.1125085270528999,0.6191356259034739
11.0,29.0,14.0,3.0352615008085926,4.089496293514038,4.500234567890491,0.001,0.001,0.001,0.0481263000473539,0.0871653865509023,0.1103897208489914,0.5966286007917372
11.0,29.0,22.0,3.3402456530904105,1.3112588188387593,0.3630841684703431,0.001,0.101,0.307,0.0481263000473539,0.095915393688447,0.1137655568038375,0.6732755436024448
11.0,29.0,54.0,2.864697431040425,1.7229954408016217,0.6265631458190468,0.003,0.06,0.219,0.0481263000473539,0.0849013343708413,0.1096733207104191,0.5285375503388196
11.0,29.0,60.0,3.868550773055376,1.0340725874359,0.47667521318246,0.001,0.155,0.272,0.0481263000473539,0.0931551007168428,0.1187470760766785,0.5917523095223172
