node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,24.0,69.0,0.9490440002333144,0.636311067018416,0.07625088553095744,0.9,0.7,0.3,0.09838467624604341,0.07045205419634687,0.08099865604025246
1.0,24.0,6.0,1.0980037933715856,0.66108919351901,1.1213939265897972,0.12,0.21,0.09,0.09838467624604341,0.09911786363261241,0.10426853103134118
1.0,24.0,70.0,0.5647113028283777,0.27075826922806506,0.8675838287204963,0.2,0.6,0.8,0.09838467624604341,0.0879532832539213,0.09841468770254005
1.0,24.0,71.0,3.564123458354155,4.662828684695912,1.4296440752697175,0.002,0.001,0.957,0.09838467624604341,0.09909492508717518,0.11991394345728933
1.0,24.0,72.0,0.39540210553804844,0.032539942016169776,0.6396599709090015,0.3,0.4,0.8,0.09838467624604341,0.08311208404126422,0.08828903371619928
1.0,24.0,73.0,0.5281234845219521,0.6531632098203635,0.9045404595544064,0.2,0.2,0.1,0.09838467624604341,0.0966691647350124,0.10130963757274639
1.0,24.0,74.0,0.6999607240056482,0.97955775084125,0.9865347738269344,0.8,0.8,0.8,0.09838467624604341,0.08468452657312425,0.08566852498374213
1.0,24.0,75.0,0.679490482065496,0.2912047840487066,0.19004368490192647,0.8,0.6,0.3,0.09838467624604341,0.0732244587867454,0.08619706669358092
1.0,24.0,76.0,0.23634014544014575,0.8250156073188355,0.3392453782040772,0.5,0.8,0.6,0.09838467624604341,0.08117400965671966,0.09291652258653799
1.0,24.0,77.0,0.0424226340813758,0.9641863310699604,1.4658980608693848,0.7,0.8,1.0,0.09838467624604341,0.09314991784845329,0.09396909311745087
1.0,24.0,78.0,1.0619938742488788,2.0226049992942636,0.3806531212293262,0.2,0.1,0.6,0.09838467624604341,0.08658799480461989,0.09897701982566698
1.0,24.0,79.0,0.64247799141094,1.1503618955346762,1.05252470004082,0.7,0.9,1.0,0.09838467624604341,0.09219486317133921,0.09249587651539762
1.0,24.0,7.0,0.588766395872523,0.2884709590515977,0.0333490103076801,0.3,0.5,0.4,0.09838467624604341,0.10367316770311588,0.09693414012809778
1.0,24.0,80.0,0.4890579644330285,1.6323538392815353,2.173482945822597,0.8,1.0,1.0,0.09838467624604341,0.0877580328129443,0.0949666366735519
1.0,24.0,81.0,0.5960424480842195,0.91855882903835,1.0244712288162547,0.8,0.3,0.2,0.09838467624604341,0.0778728360214648,0.08804898689259862
1.0,24.0,82.0,0.6606828546660456,0.24624381394474995,0.503373761020272,0.27,0.51,0.62,0.09838467624604341,0.10483447190831209,0.09999025870957845
1.0,24.0,83.0,0.14519408682556553,0.812011102023765,0.9301375957386478,0.5,0.1,0.9,0.09838467624604341,0.0710818532559273,0.08838522380095046
1.0,24.0,84.0,0.004801568239848923,0.510577786057094,0.27516049902490686,0.5,0.6,0.4,0.09838467624604341,0.07955816675326546,0.0839715878116565
1.0,24.0,85.0,1.3102823459750264,0.48951437147249294,0.13110799167207965,0.8,0.7,0.4,0.09838467624604341,0.07475204692173329,0.07793661367203793
1.0,24.0,86.0,0.42884557714411514,0.36776498582294187,0.8489341003050339,0.3,0.2,0.2,0.09838467624604341,0.07525099453186435,0.09440116496392538
1.0,24.0,87.0,0.4946997616932448,0.6869311968179331,0.5910457400554541,0.29,0.21,0.71,0.09838467624604341,0.09076680005973388,0.09859954564547896
1.0,24.0,88.0,0.8696658576452451,1.0449200242780579,0.19868301922345558,0.8,0.8,0.6,0.09838467624604341,0.09128501285126145,0.09331591896423815
1.0,24.0,89.0,0.4249652488481267,1.3592923749512316,1.4633296564192568,0.7,0.1,0.9,0.09838467624604341,0.08220326598091575,0.09127228641965981
1.0,24.0,8.0,0.6257417954114582,0.5729833174029625,0.08240776282122611,0.8,0.8,0.5,0.09838467624604341,0.07573155180543903,0.08443046144604362
