node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,32.0,65.0,1.3997016912318692,0.9282180648275589,0.467835752233769,0.9,0.8,0.6,0.06603461247654874,0.06412352780144959,0.07684429956761084
1.0,32.0,66.0,0.8141582189407018,0.2703275800593145,1.295136046880241,0.7,0.5,1.0,0.06603461247654874,0.0678793423177482,0.08305280091693716
1.0,32.0,67.0,1.1731309826555298,0.2147944556535734,0.010605933452574667,0.14,0.5,0.4,0.06603461247654874,0.07806124754521278,0.09521683520343217
1.0,32.0,68.0,1.8213512459835468,0.0732307699160754,0.3842707044633076,0.04,0.46,0.34,0.06603461247654874,0.0886176118952431,0.10119652956408275
1.0,32.0,69.0,1.8268089806440415,0.1667892581778139,0.16374861793418174,0.04,0.4,0.49,0.06603461247654874,0.095604504878218,0.1007684372795103
1.0,32.0,6.0,0.1403870040010617,2.4777650650084686,1.4802597020015549,0.7,0.1,0.1,0.06603461247654874,0.07554955916123003,0.08106755838827066
1.0,32.0,70.0,1.5306848888634552,2.2181458373506504,2.2780620504609685,0.9,1.0,1.0,0.06603461247654874,0.06506755234597617,0.07217421780156834
1.0,32.0,71.0,1.6063077096047391,1.7206649035790849,1.6980645717291247,0.05,0.09,0.06,0.06603461247654874,0.08971684545009738,0.1044893612342408
1.0,32.0,72.0,0.8746114711487758,0.5936450523478835,0.3731980224271909,0.9,0.2,0.5,0.06603461247654874,0.08164729073148613,0.08681174839313638
1.0,32.0,73.0,1.1356738495410164,2.074099487896303,3.1248436599250753,0.8,1.0,1.0,0.06603461247654874,0.058470596721238596,0.07417678056406096
1.0,32.0,74.0,0.7516740461349439,0.9114951479196185,0.7110853775100582,0.9,0.8,0.8,0.06603461247654874,0.0643235696126288,0.0796440903809492
1.0,32.0,75.0,1.6355366827763833,1.4424815667572337,1.4950839082834435,0.03,0.08,0.08,0.06603461247654874,0.0757753409521594,0.09999179359508659
1.0,32.0,76.0,0.8128649247399768,0.5351079469443162,0.028836304651562884,0.8,0.7,0.5,0.06603461247654874,0.07392402773376601,0.08448086170275557
1.0,32.0,77.0,3.546664555913361,3.5896441533789254,3.168191689702858,0.001,0.004,0.008,0.06603461247654874,0.08668330238250035,0.11489855820664477
1.0,32.0,78.0,5.843474902175442,7.255818673004607,2.11057676690874,0.001,0.001,0.03,0.06603461247654874,0.09212178461129093,0.13561506580970017
